Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
73.8,429,Mismagius,ghost,none,-,-,Shadow,-,-,-,-,-,2500,171,159.1,134,41,Hex,Shadow Ball,Dazzling Gleam,-,-,3,-,3644477
73.8,465,Tangrowth,grass,none,-,-,Shadow,-,-,-,-,-,2498,155.7,146.1,176,31,Vine Whip,Power Whip,Rock Slide,-,-,3,-,4002227
73.7,144,Articuno,psychic,flying,Galarian,-,-,-,-,-,-,-,2487,172,140.3,149,25.5,Psycho Cut,Fly,Brave Bird,-,-,20,-,3596327
73.7,150,Mewtwo,psychic,none,-,-,Shadow,-,-,-,-,-,2482,192,118.9,140,21.5,Psycho Cut,Psystrike*,Shadow Ball*,-,-,20,-,3196974
73.7,146,Moltres,fire,flying,-,-,-,-,-,-,-,-,2498,177,136.1,146,27,Wing Attack,Fly,Heat Wave,-,-,20,-,3515992
73.6,792,Lunala,psychic,ghost,-,-,-,-,-,-,-,-,2499,166.6,130.7,172,23,Shadow Claw,Shadow Ball,Moonblast,-,-,20,-,3744360
73.6,275,Shiftry,grass,dark,-,-,-,-,-,-,-,-,2497,175,112.2,181,47,Snarl,Leaf Blade,Foul Play,-,-,3,-,3554488
73.5,419,Floatzel,water,none,-,-,-,-,-,-,-,-,2494,184,105.5,174,45.5,Waterfall,Aqua Jet,Swift,-,-,3,-,3377690
73.5,123,Scyther,bug,flying,-,-,Shadow,-,-,-,-,-,2498,172.9,143.3,145,38,Fury Cutter,Night Slash,X-Scissor,-,-,5,-,3593674
73.4,359,Absol,dark,none,-,-,Shadow,-,-,-,-,-,2497,200.7,108.4,142,42.5,Psycho Cut,Brutal Swing*,Megahorn,-,-,5,-,3088738
73.4,479,Rotom,electric,flying,-,-,-,-,Fan,-,-,-,2495,166.5,187.3,120,42,Astonish,Thunderbolt,Ominous Wind,-,-,5,-,3740814
73.4,275,Shiftry,grass,dark,-,-,Shadow,-,-,-,-,-,2497,175,112.2,181,47,Snarl,Leaf Blade,Foul Play,-,-,3,-,3554488
73.3,342,Crawdaunt,water,dark,-,-,-,-,-,-,-,-,2497,185.9,128,141,45,Waterfall,Night Slash,Crabhammer,-,-,3,-,3354969
73.3,244,Entei,fire,none,-,-,-,-,-,-,-,-,2500,165.7,125.8,180,26.5,Fire Spin,Scorching Sands,Flame Charge,-,-,20,-,3754219
73.3,676,Furfrou,normal,none,-,-,-,-,-,-,-,-,2387,150.4,152.9,164,50,Sucker Punch,Surf,Grass Knot,-,-,5,-,3772567
73.2,344,Claydol,ground,psychic,-,-,Shadow,-,-,-,-,-,2229,130.2,205,142,50,Mud Slap,Rock Tomb,Ice Beam,-,-,3,-,3792090
73.2,612,Haxorus,dragon,none,-,-,Shadow,-,-,-,-,-,2495,194.3,124.8,132,25.5,Dragon Tail,Night Slash,Dragon Claw,-,-,5,-,3200424
73.2,237,Hitmontop,fighting,none,-,-,Shadow,-,-,-,-,-,2438,158,186.5,127,50,Counter,Close Combat,Triple Axel,-,-,5,-,3742685
73.2,430,Honchkrow,dark,flying,-,-,-,-,-,-,-,-,2500,192.4,91.1,185,38,Peck,Brave Bird,Dark Pulse,-,-,3,-,3243803
73.2,199,Slowking,water,psychic,-,-,Shadow,-,-,-,-,-,2498,146.6,156.2,186,43,Confusion,Surf*,Blizzard,-,-,3,-,4258939
73.2,641,Tornadus,flying,none,-,Therian,-,-,-,-,-,-,2498,174.1,145.3,141,29,Gust,Bleakwind Storm*,Heat Wave,-,-,20,-,3567185
73.1,555,Darmanitan,fire,none,-,Standard,-,-,-,-,-,-,2498,193.7,93.6,177,29.5,Incinerate,Rock Slide,Overheat,-,-,3,-,3209516
73.1,645,Landorus,ground,flying,-,Incarnate,-,-,-,-,-,-,2500,181.2,129.4,147,26,Mud Shot,Earth Power,Rock Slide,-,-,20,-,3447126
73.1,49,Venomoth,bug,poison,-,-,-,-,-,-,-,-,2354,163,132.8,157,50,Psywave,Silver Wind,Poison Fang,-,-,3,-,3398030
73,865,Sirfetch'd,fighting,none,-,-,-,-,-,-,-,-,2499,186.7,140.7,127,31.5,Fury Cutter,Leaf Blade,Close Combat,-,-,3,-,3336898
73,335,Zangoose,normal,none,-,-,-,-,-,-,-,-,2493,186,114.4,157,46.5,Shadow Claw,Close Combat,Night Slash,-,-,3,-,3338993
72.9,634,Zweilous,dark,dragon,-,-,Shadow,-,-,-,-,-,2079,146.2,126,160,50,Dragon Breath,Body Slam,Dark Pulse,-,-,5,-,2948691
72.8,250,Ho-Oh,fire,flying,-,-,Shadow,-,-,-,-,-,2491,161.2,163.8,145,23.5,Incinerate,Brave Bird,Sacred Fire*,-,-,20,-,3830681
72.7,555,Darmanitan,fire,none,-,Standard,Shadow,-,-,-,-,-,2498,193.7,93.6,177,29.5,Incinerate,Rock Slide,Overheat,-,-,3,-,3209516
72.7,295,Exploud,normal,none,-,-,-,-,-,-,-,-,2497,157.2,124.2,203,46.5,Astonish,Crunch,Disarming Voice,-,-,1,-,3963683
72.7,203,Girafarig,normal,psychic,-,-,-,-,-,-,-,-,2314,165.5,124.4,157,50,Confusion,Psychic Fangs,Trailblaze,-,-,3,-,3232186
72.7,523,Zebstrika,electric,none,-,-,-,-,-,-,-,-,2499,177.4,124.6,159,47,Low Kick,Wild Charge,Discharge,-,-,3,-,3515897
72.6,203,Girafarig,normal,psychic,-,-,Shadow,-,-,-,-,-,2314,165.5,124.4,157,50,Confusion,Psychic Fangs,Trailblaze,-,-,3,-,3232186
72.6,950,Klawf,rock,none,-,-,-,-,-,-,-,-,2499,156.1,166.1,154,48,Mud Slap,Bulldoze,Rock Tomb,-,-,3,-,3991890
72.6,227,Skarmory,steel,flying,-,-,-,-,-,-,-,-,2383,137,202.5,149,50,Air Slash,Brave Bird,Sky Attack,-,-,5,-,4132945
72.4,127,Pinsir,bug,none,-,-,Shadow,-,-,-,-,-,2500,180.7,144.9,132,32.5,Fury Cutter,Close Combat,X-Scissor,-,-,5,-,3456032
72.2,614,Beartic,ice,none,-,-,-,-,-,-,-,-,2497,174.1,122.2,168,30,Powder Snow,Ice Punch,Liquidation,-,-,3,-,3574941
72.1,884,Duraludon,steel,dragon,-,-,-,-,-,-,-,-,2500,178.5,144.1,136,30,Dragon Tail,Dragon Claw,Flash Cannon,-,-,5,-,3499944
72,306,Aggron,steel,rock,-,-,Shadow,-,-,-,-,-,2498,150.4,201.5,137,31.5,Dragon Tail,Rock Tomb,Thunder,-,-,1,-,4151170
72,123,Scyther,bug,flying,-,-,-,-,-,-,-,-,2498,172.9,143.3,145,38,Fury Cutter,Night Slash,X-Scissor,-,-,5,-,3593674
72,398,Staraptor,normal,flying,-,-,-,-,-,-,-,-,2499,181.3,117.6,161,34.5,Wing Attack,Fly,Close Combat,-,-,1,-,3432542
71.8,956,Espathra,psychic,none,-,-,-,-,-,-,-,-,2499,170.1,115.3,187,45.5,Confusion,Psyshock,Dazzling Gleam,-,-,3,-,3667941
71.8,150,Mewtwo,psychic,none,-,-,-,-,-,-,-,-,2491,190.8,120.8,141,21.5,Psycho Cut,Psystrike*,Shadow Ball*,-,-,20,-,3249022
71.7,631,Heatmor,fire,none,-,-,-,-,-,-,-,-,2496,172.2,119.2,176,47.5,Fire Spin,Thunder Punch,Flamethrower,-,-,3,-,3612379
71.7,428,Lopunny,normal,none,-,-,-,-,-,-,-,-,2328,143.7,175.6,149,50,Double Kick,Thunder Punch,Shadow Ball,-,-,3,-,3760083
71.7,639,Terrakion,rock,fighting,-,-,-,-,-,-,-,-,2500,177.7,133.6,148,25,Double Kick,Sacred Sword*,Rock Slide,-,-,20,-,3512695
71.6,797,Celesteela,steel,flying,-,-,-,-,-,-,-,-,2500,154.4,155.9,168,30,Air Slash,Body Slam,Bulldoze,-,-,20,-,4042383
71.6,900,Kleavor,bug,rock,-,-,-,-,-,-,-,-,2496,185.6,136,133,29,Fury Cutter,X-Scissor,Stone Edge,-,-,5,-,3356394
71.6,539,Sawk,fighting,none,-,-,Shadow,-,-,-,-,-,2499,181.2,127.7,149,35.5,Low Kick,Brick Break,Body Slam,-,-,5,-,3446595
71.6,49,Venomoth,bug,poison,-,-,Shadow,-,-,-,-,-,2354,163,132.8,157,50,Psywave,Silver Wind,Poison Fang,-,-,3,-,3398030
71.5,479,Rotom,electric,water,-,-,-,-,Wash,-,-,-,2495,166.5,187.3,120,42,Thunder Shock,Thunderbolt,Hydro Pump,-,-,5,-,3740814
71.4,42,Golbat,poison,flying,-,-,-,-,-,-,-,-,2234,147.9,138.6,164,50,Wing Attack,Air Cutter,Shadow Ball,-,-,1,-,3362863
71.3,65,Alakazam,psychic,none,-,-,Shadow,-,-,-,-,-,2500,201.9,131,117,30,Psycho Cut,Fire Punch,Shadow Ball,-,-,3,-,3094668
71.3,508,Stoutland,normal,none,-,-,-,-,-,-,-,-,2500,160.7,149.3,162,35,Sand Attack,Wild Charge,Crunch,-,-,1,-,3885672
71.2,702,Dedenne,electric,fairy,-,-,-,-,-,-,-,-,2081,150.4,125.2,152,50,Thunder Shock,Discharge,Parabolic Charge,-,-,3,-,2862540
71.2,295,Exploud,normal,none,-,-,Shadow,-,-,-,-,-,2497,157.2,124.2,203,46.5,Astonish,Crunch,Disarming Voice,-,-,1,-,3963683
71.2,903,Sneasler,fighting,poison,-,-,-,-,-,-,-,-,2497,187.6,121.2,146,28.5,Shadow Claw,Close Combat,X-Scissor,-,-,5,-,3320034
71.1,611,Fraxure,dragon,none,-,-,-,-,-,-,-,-,2496,189.1,116,150,50,Dragon Tail,Aqua Tail,Night Slash,-,-,5,-,3288680
71.1,430,Honchkrow,dark,flying,-,-,Shadow,-,-,-,-,-,2500,192.4,91.1,185,38,Peck,Brave Bird,Dark Pulse,-,-,3,-,3243803
71.1,127,Pinsir,bug,none,-,-,-,-,-,-,-,-,2500,180.7,144.9,132,32.5,Fury Cutter,Close Combat,X-Scissor,-,-,5,-,3456032
71,348,Armaldo,rock,bug,-,-,Shadow,-,-,-,-,-,2499,172.3,142.1,148,34,Fury Cutter,Rock Blast,Liquidation,-,-,3,-,3622735
71,282,Gardevoir,psychic,fairy,-,-,-,-,-,-,-,-,2498,175.6,151.6,133,29.5,Confusion,Triple Axel,Shadow Ball,-,-,5,-,3541430
70.9,539,Sawk,fighting,none,-,-,-,-,-,-,-,-,2499,181.2,127.7,149,35.5,Low Kick,Brick Break,Body Slam,-,-,5,-,3446595
70.9,227,Skarmory,steel,flying,-,-,Shadow,-,-,-,-,-,2383,137,202.5,149,50,Air Slash,Brave Bird,Sky Attack,-,-,5,-,4132945
70.9,40,Wigglytuff,normal,fairy,-,-,-,-,-,-,-,-,2178,143.7,88.2,260,50,Charm,Disarming Voice,Icy Wind,-,-,1,-,3296306
70.8,91,Cloyster,water,ice,-,-,-,-,-,-,-,-,2498,153.3,217.6,122,42.5,Ice Shard,Icy Wind,Hydro Pump,-,-,3,-,4069878
70.8,405,Luxray,electric,none,-,-,-,-,-,-,-,-,2497,177.6,128.7,153,33.5,Snarl,Wild Charge,Psychic Fangs*,-,-,5,-,3498460
70.7,646,Kyurem,dragon,ice,-,White,-,-,-,-,-,-,2500,188.2,115.6,152,19.5,Dragon Breath,Fusion Flare,Ice Burn<sup>†</sup>,-,-,20,-,3306963
70.7,479,Rotom,electric,fire,-,-,-,-,Heat,-,-,-,2495,166.5,187.3,120,42,Thunder Shock,Overheat,Thunderbolt,-,-,5,-,3740814
70.7,45,Vileplume,grass,poison,-,-,-,-,-,-,-,-,2497,165.7,145.7,156,42,Acid,Sludge Bomb,Moonblast,-,-,3,-,3764194
70.6,794,Buzzwole,bug,fighting,-,-,-,-,-,-,-,-,2499,165,144.4,158,26.5,Counter,Superpower,Lunge,-,-,20,-,3765881
70.6,42,Golbat,poison,flying,-,-,Shadow,-,-,-,-,-,2234,147.9,138.6,164,50,Wing Attack,Air Cutter,Shadow Ball,-,-,1,-,3362863
70.6,646,Kyurem,dragon,ice,-,Black,-,-,-,-,-,-,2500,188.2,115.6,152,19.5,Dragon Tail,Fusion Bolt,Freeze Shock<sup>†</sup>,-,-,20,-,3306963
70.6,634,Zweilous,dark,dragon,-,-,-,-,-,-,-,-,2079,146.2,126,160,50,Dragon Breath,Body Slam,Dark Pulse,-,-,5,-,2948691
70.5,348,Armaldo,rock,bug,-,-,-,-,-,-,-,-,2499,172.3,142.1,148,34,Fury Cutter,Rock Blast,Liquidation,-,-,3,-,3622735
70.5,383,Groudon,ground,none,-,-,-,-,-,-,-,-,2494,173.6,150.2,137,22.5,Mud Shot,Precipice Blades*,Fire Punch*,-,-,20,-,3572048
70.4,576,Gothitelle,psychic,none,-,-,Shadow,-,-,-,-,-,2499,149.5,180.2,155,48,Confusion,Rock Slide,Future Sight,-,-,3,-,4173823
70.3,106,Hitmonlee,fighting,none,-,-,Shadow,-,-,-,-,-,2497,182.5,156.1,120,42,Double Kick,Close Combat,Brick Break*,-,-,5,-,3417089
70.3,479,Rotom,electric,grass,-,-,-,-,Mow,-,-,-,2495,166.5,187.3,120,42,Thunder Shock,Thunderbolt,Leaf Storm,-,-,5,-,3740814
70.2,392,Infernape,fire,fighting,-,-,-,-,-,-,-,-,2496,176.8,129.3,154,38,Fire Spin,Close Combat,Blast Burn*,-,-,3,-,3520907
70.2,305,Lairon,steel,rock,-,-,-,-,-,-,-,-,2324,145.4,179,142,50,Metal Sound,Rock Tomb,Rock Slide,-,-,1,-,3694731
70,169,Crobat,poison,flying,-,-,Shadow,-,-,-,-,-,2497,157,150.6,168,40.5,Air Slash,Poison Fang,Shadow Ball,-,-,1,-,3972461
70,604,Eelektross,electric,none,-,-,-,-,-,-,-,-,2499,172.1,130.1,162,38,Volt Switch*,Dragon Claw,Thunderbolt,-,-,1,-,3627636
69.9,107,Hitmonchan,fighting,none,-,-,Shadow,-,-,-,-,-,2497,169.5,173.6,125,46.5,Counter,Ice Punch,Thunder Punch,-,-,5,-,3678343
69.9,855,Polteageist,ghost,none,-,-,-,-,-,-,-,-,2500,185.1,149.3,122,30,Hex,Shadow Ball,Dark Pulse,-,-,3,-,3371139
69.8,612,Haxorus,dragon,none,-,-,-,-,-,-,-,-,2495,194.3,124.8,132,25.5,Dragon Tail,Night Slash,Dragon Claw,-,-,5,-,3200424
69.7,853,Grapploct,fighting,none,-,-,-,-,-,-,-,-,2497,167.1,138.9,160,39,Waterfall,Superpower,Ice Punch,-,-,3,-,3713731
69.6,169,Crobat,poison,flying,-,-,-,-,-,-,-,-,2497,157,150.6,168,40.5,Air Slash,Poison Fang,Shadow Ball,-,-,1,-,3972461
69.6,210,Granbull,fairy,none,-,-,-,-,-,-,-,-,2497,173.4,116.4,178,42.5,Charm,Close Combat,Crunch,-,-,3,-,3593029
69.6,695,Heliolisk,electric,normal,-,-,-,-,-,-,-,-,2498,177.6,144.3,137,40.5,Volt Switch,Breaking Swipe,Parabolic Charge,-,-,3,-,3510521
69.5,354,Banette,ghost,none,-,-,-,-,-,-,-,-,2494,188.5,118.1,148,49.5,Shadow Claw,Shadow Ball,Dazzling Gleam,-,-,3,-,3295702
69.3,382,Kyogre,water,none,-,-,Shadow,-,-,-,-,-,2481,174.2,147.2,137,22,Waterfall,Avalanche,Surf,-,-,20,-,3513730
69.3,105,Marowak,ground,none,-,-,Shadow,-,-,-,-,-,2075,133.6,168.9,142,50,Mud Slap,Bone Club,Rock Slide,-,-,3,-,3204426
69.3,233,Porygon2,normal,none,-,-,-,-,-,-,-,-,2497,157.3,151.9,165,38,Lock On,Tri Attack,Zap Cannon,-,-,3,-,3943391
69.3,763,Tsareena,grass,none,-,-,-,-,-,-,-,-,2497,168.1,156.2,141,32,Magical Leaf,Triple Axel,High Jump Kick*,-,-,3,-,3702089
69.2,359,Absol,dark,none,-,-,-,-,-,-,-,-,2497,200.7,108.4,142,42.5,Psycho Cut,Brutal Swing*,Megahorn,-,-,5,-,3088738
69.2,105,Marowak,ground,none,-,-,-,-,-,-,-,-,2075,133.6,168.9,142,50,Mud Slap,Bone Club,Rock Slide,-,-,3,-,3204426
69.1,870,Falinks,fighting,none,-,-,-,-,-,-,-,-,2495,165,154.2,148,49.5,Counter,Superpower,Megahorn,-,-,5,-,3765567
69.1,282,Gardevoir,psychic,fairy,-,-,Shadow,-,-,-,-,-,2498,175.6,151.6,133,29.5,Confusion,Triple Axel,Shadow Ball,-,-,5,-,3541430
69.1,107,Hitmonchan,fighting,none,-,-,-,-,-,-,-,-,2497,169.5,173.6,125,46.5,Counter,Ice Punch,Thunder Punch,-,-,5,-,3678343
69.1,678,Meowstic,psychic,none,-,-,-,-,-,Female,-,-,2401,152.1,152.9,163,50,Confusion,Shadow Ball,Energy Ball,-,-,3,-,3791459
69.1,931,Squawkabilly,normal,flying,-,-,-,-,-,-,-,-,2231,168.1,100.8,174,50,Peck,Brave Bird,Fly,-,-,3,-,2948691
69.1,893,Zarude,dark,grass,-,-,-,-,-,-,-,-,2491,163.8,147,157,23.5,Vine Whip,Energy Ball,Dark Pulse,-,-,20,-,3781239
68.8,106,Hitmonlee,fighting,none,-,-,-,-,-,-,-,-,2497,182.5,156.1,120,42,Double Kick,Close Combat,Brick Break*,-,-,5,-,3417089
68.8,470,Leafeon,grass,none,-,-,-,-,-,-,-,-,2495,164.4,174,132,32,Bullet Seed*,Leaf Blade,Last Resort*,-,-,5,-,3776436
68.7,65,Alakazam,psychic,none,-,-,-,-,-,-,-,-,2500,201.9,131,117,30,Psycho Cut,Fire Punch,Shadow Ball,-,-,3,-,3094668
68.7,565,Carracosta,water,rock,-,-,Shadow,-,-,-,-,-,2498,155.4,168.1,153,40.5,Rock Throw,Body Slam,Liquidation,-,-,5,-,3995903
68.7,367,Huntail,water,none,-,-,-,-,-,-,-,-,2497,172.3,159.1,132,46,Water Gun,Aqua Tail,Crunch,-,-,3,-,3618598
68.7,262,Mightyena,dark,none,-,-,Shadow,-,-,-,-,-,2177,156.3,123.5,157,50,Sucker Punch,Crunch,Poison Fang,-,-,1,-,3031089
68.7,224,Octillery,water,none,-,-,-,-,-,-,-,-,2500,173.5,129.5,160,48,Lock On,Water Pulse,Aurora Beam,-,-,1,-,3596341
68.6,719,Diancie,rock,fairy,-,-,-,-,-,-,-,-,2497,154.6,228.5,114,35,Rock Throw,Rock Slide,Moonblast,-,-,20,-,4026566
68.6,136,Flareon,fire,none,-,-,-,-,-,-,-,-,2497,183.7,141.9,130,30,Ember,Superpower*,Heat Wave*,-,-,5,-,3389104
68.5,91,Cloyster,water,ice,-,-,Shadow,-,-,-,-,-,2498,153.3,217.6,122,42.5,Ice Shard,Icy Wind,Hydro Pump,-,-,3,-,4069878
68.5,103,Exeggutor,grass,dragon,Alolan,-,-,-,-,-,-,-,2499,173.4,122.9,169,30,Dragon Tail,Seed Bomb,Draco Meteor*,-,-,3,-,3602554
68.5,262,Mightyena,dark,none,-,-,-,-,-,-,-,-,2177,156.3,123.5,157,50,Sucker Punch,Crunch,Poison Fang,-,-,1,-,3031089
68.5,697,Tyrantrum,rock,dragon,-,-,Shadow,-,-,-,-,-,2499,167.6,148.7,149,29.5,Dragon Tail,Meteor Beam,Rock Tomb,-,-,5,-,3714646
68.4,625,Bisharp,dark,steel,-,-,-,-,-,-,-,-,2497,179,144.9,134,34.5,Snarl,Dark Pulse,Iron Head,-,-,5,-,3476247
68.4,756,Shiinotic,grass,fairy,-,-,-,-,-,-,-,-,2104,142,153.8,142,50,Astonish,Moonblast,Seed Bomb,-,-,3,-,3100951
68.3,242,Blissey,normal,none,-,-,-,-,-,-,-,-,2498,104.4,144.4,397,39,Zen Headbutt,Wild Charge*,Dazzling Gleam,-,-,5,-,5981326
68.3,244,Entei,fire,none,-,-,Shadow,-,-,-,-,-,2498,168.2,122.6,179,26,Fire Spin,Scorching Sands,Flame Charge,-,-,20,-,3692556
68.3,310,Manectric,electric,none,-,-,-,-,-,-,-,-,2500,187,116.5,153,46,Snarl,Wild Charge,Psychic Fangs,-,-,3,-,3333190
68.3,128,Tauros,normal,none,-,-,-,-,-,-,-,-,2494,160.1,156.2,155,40.5,Tackle,Trailblaze,Horn Attack,-,-,3,-,3876867
68.2,139,Omastar,rock,water,-,-,Shadow,-,-,-,-,-,2497,161.9,165.8,143,36,Mud Shot,Rock Slide*,Rock Blast,-,-,5,-,3838068
68.2,319,Sharpedo,water,dark,-,-,Shadow,-,-,-,-,-,2466,216.8,82.3,157,50,Waterfall,Crunch,Poison Fang,-,-,3,-,2802942
68.2,461,Weavile,dark,ice,-,-,-,-,-,-,-,-,2500,183,136.3,137,31.5,Snarl,Avalanche,Foul Play,-,-,3,-,3416806
68.1,196,Espeon,psychic,none,-,-,-,-,-,-,-,-,2499,191.1,135.5,126,28.5,Confusion,Psychic Fangs,Shadow Ball*,-,-,5,-,3263202
68.1,481,Mesprit,psychic,none,-,-,-,-,-,-,-,-,2500,160.2,163.2,149,30,Confusion,Swift,Future Sight,-,-,20,-,3895842
68,756,Shiinotic,grass,fairy,-,-,Shadow,-,-,-,-,-,2104,142,153.8,142,50,Astonish,Moonblast,Seed Bomb,-,-,3,-,3100951
67.9,383,Groudon,ground,none,-,-,Shadow,-,-,-,-,-,2481,174.2,147.2,137,22,Mud Shot,Precipice Blades*,Fire Punch*,-,-,20,-,3513730
67.8,286,Breloom,grass,fighting,-,-,-,-,-,-,-,-,2499,193.6,124.1,134,40,Force Palm,Dynamic Punch,Grass Knot*,-,-,3,-,3219249
67.8,461,Weavile,dark,ice,-,-,Shadow,-,-,-,-,-,2500,183,136.3,137,31.5,Snarl,Avalanche,Foul Play,-,-,3,-,3416806
67.8,889,Zamazenta,fighting,none,-,Hero,-,-,-,-,-,-,2491,169.5,161,134,24,Snarl,Close Combat,Crunch,-,-,20,-,3656567
67.7,305,Lairon,steel,rock,-,-,Shadow,-,-,-,-,-,2324,145.4,179,142,50,Metal Sound,Rock Tomb,Rock Slide,-,-,1,-,3694731
67.6,930,Arboliva,grass,normal,-,-,-,-,-,-,-,-,2499,166.5,150.1,150,32.5,Magical Leaf,Earth Power,Trailblaze,-,-,3,-,3749548
67.6,887,Dragapult,dragon,ghost,-,-,-,-,-,-,-,-,2498,183.9,126,146,26,Dragon Tail,Shadow Ball,Outrage,-,-,5,-,3383708
67.6,105,Marowak,fire,ghost,Alolan,-,-,-,-,-,-,-,2075,133.6,168.9,142,50,Hex,Shadow Bone*,Bone Club,-,-,3,-,3204426
67.5,354,Banette,ghost,none,-,-,Shadow,-,-,-,-,-,2500,191.2,116.7,146,47.5,Shadow Claw,Shadow Ball,Dazzling Gleam,-,-,3,-,3258658
67.4,99,Kingler,water,none,-,-,Shadow,-,-,-,-,-,2498,185.8,149.3,121,35,Mud Shot*,Crabhammer,Vise Grip,-,-,3,-,3356170
67.4,718,Zygarde,dragon,ground,-,10% Forme,-,-,-,-,-,-,2491,177.4,155.2,127,47,Dragon Tail,Crunch,Earthquake,-,-,20,-,3496421
67.3,139,Omastar,rock,water,-,-,-,-,-,-,-,-,2497,161.9,165.8,143,36,Mud Shot,Rock Slide*,Rock Blast,-,-,5,-,3838068
67.3,357,Tropius,grass,flying,-,-,-,-,-,-,-,-,2194,126.9,149.6,199,50,Air Slash,Leaf Blade,Brutal Swing,-,-,5,-,3776755
67.3,571,Zoroark,dark,none,-,-,-,-,-,-,-,-,2497,202.6,113.3,134,41.5,Shadow Claw,Foul Play,Night Shade,-,-,5,-,3076233
67.1,565,Carracosta,water,rock,-,-,-,-,-,-,-,-,2498,155.4,168.1,153,40.5,Rock Throw,Body Slam,Ancient Power,-,-,5,-,3995903
67.1,864,Cursola,ghost,none,-,-,-,-,-,-,-,-,2495,188,144.1,122,30,Astonish,Night Shade,Power Gem,-,-,3,-,3306932
67.1,105,Marowak,fire,ghost,Alolan,-,Shadow,-,-,-,-,-,2075,133.6,168.9,142,50,Hex,Shadow Bone*,Bone Club,-,-,3,-,3204426
67.1,479,Rotom,electric,ice,-,-,-,-,Frost,-,-,-,2495,166.5,187.3,120,42,Thunder Shock,Thunderbolt,Blizzard,-,-,5,-,3740814
66.9,103,Exeggutor,grass,dragon,Alolan,-,Shadow,-,-,-,-,-,2499,173.4,122.9,169,30,Dragon Tail,Seed Bomb,Draco Meteor*,-,-,3,-,3602554
66.9,741,Oricorio,electric,flying,-,-,-,-,Pom-Pom,-,-,-,2496,171.7,132,160,47,Air Slash,Air Cutter,Hurricane,-,-,3,-,3626828
66.8,584,Vanilluxe,ice,none,-,-,-,-,-,-,-,-,2496,169.7,152.1,142,35.5,Astonish,Avalanche*,Flash Cannon,-,-,3,-,3666347
66.7,392,Infernape,fire,fighting,-,-,Shadow,-,-,-,-,-,2496,176.8,129.3,154,38,Fire Spin,Close Combat,Blast Burn*,-,-,3,-,3520907
66.7,647,Keldeo,water,fighting,-,Ordinary,-,-,-,-,-,-,2482,177.4,134.8,145,24,Poison Jab,Hydro Pump,Sacred Sword,-,-,20,-,3466877
66.7,901,Ursaluna,ground,normal,-,-,-,-,-,-,-,-,2498,161.6,125,191,24,Tackle,Swift,High Horsepower*,-,-,3,-,3859202
66.5,910,Crocalor,fire,none,-,-,-,-,-,-,-,-,2189,148.7,125.2,173,50,Incinerate,Crunch,Flamethrower,-,-,3,-,3221621
66.5,966,Revavroom,steel,poison,-,-,-,-,-,-,-,-,2500,174,135.4,152,32,Metal Sound,Gunk Shot,Gyro Ball,-,-,3,-,3581219
66.5,319,Sharpedo,water,dark,-,-,-,-,-,-,-,-,2466,216.8,82.3,157,50,Waterfall,Crunch,Poison Fang,-,-,3,-,2802942
66.5,514,Simisear,fire,none,-,-,-,-,-,-,-,-,2497,175.9,124,162,49.5,Fire Spin,Crunch,Flamethrower,-,-,3,-,3534115
66.5,45,Vileplume,grass,poison,-,-,Shadow,-,-,-,-,-,2497,165.7,145.7,156,42,Acid,Sludge Bomb,Moonblast,-,-,3,-,3764194
66.4,800,Necrozma,psychic,steel,-,Dusk Mane,-,-,-,-,-,-,2500,178.1,148.9,132,22.5,Shadow Claw,Dark Pulse,Sunsteel Strike,-,-,20,-,3499821
66.3,405,Luxray,electric,none,-,-,Shadow,-,-,-,-,-,2497,177.6,128.7,153,33.5,Snarl,Wild Charge,Psychic Fangs*,-,-,5,-,3498460
66.1,628,Braviary,normal,flying,-,-,-,-,-,-,-,-,2500,172.7,120.4,174,29.5,Air Slash,Fly,Close Combat,-,-,5,-,3619092
66.1,375,Metang,steel,psychic,-,-,Shadow,-,-,-,-,-,1946,128.6,160.5,142,50,Fury Cutter,Psyshock,Gyro Ball,-,-,5,-,2930096
66,752,Araquanid,water,bug,-,-,-,-,-,-,-,-,2065,118.5,196.6,154,50,Bug Bite,Water Pulse,Bug Buzz,-,-,3,-,3587769
66,476,Probopass,rock,steel,-,-,-,-,-,-,-,-,2351,126,243.7,142,50,Spark,Rock Slide,Zap Cannon,-,-,3,-,4361605
65.9,103,Exeggutor,grass,psychic,-,-,Shadow,-,-,-,-,-,2500,174.9,120.5,169,30.5,Confusion,Seed Bomb,Psychic,-,-,3,-,3561034
65.9,695,Heliolisk,electric,normal,-,-,Shadow,-,-,-,-,-,2498,177.6,144.3,137,40.5,Volt Switch,Breaking Swipe,Parabolic Charge,-,-,3,-,3510521
65.9,476,Probopass,rock,steel,-,-,Shadow,-,-,-,-,-,2351,126,243.7,142,50,Spark,Rock Slide,Zap Cannon,-,-,3,-,4361605
65.8,210,Granbull,fairy,none,-,-,Shadow,-,-,-,-,-,2497,173.4,116.4,178,42.5,Charm,Close Combat,Crunch,-,-,3,-,3593029
